author,updated_at,like_count,text
@user-qt5ux2jf7l,2023-12-30T11:59:16Z,0,"●■憑什麼要下架執政的(小英總統)一切改革和努力都是為台灣人民的~執政黨？

經歷3年百年来未曾有的<大疫情>中央政府仍年年有賸餘--

2017    25億
2018    1,109億
2019    1,207億
2020    1,303億
2021    2,979億
2022    4,964億
民進黨執政七年多
就可以班班有冷氣
生育補助加倍
長照預算14倍
減稅
還普發現金6000
接著可以進展到
高中免學費
私立大學學費補助👍👍👍
我的訝異就是
中國國x黨
你們以前
到底把國家的錢
搞到哪裡去了 ？？？"
@user-kh7hh1qi6m,2023-12-30T11:58:36Z,6,1:51:13 咳咳...哭p崩潰開始😊
@user-ky3pg2rx1w,2023-12-30T11:58:23Z,13,當上總統什麼事都要問媽媽，買地還要問媽媽，柯媽媽喜歡暗中干政
@user-wj7ho5tu6t,2023-12-30T11:57:23Z,1,唯一的選擇柯文哲!危險的選擇賴功德!
@user-qt5ux2jf7l,2023-12-30T11:57:08Z,3,賴清德是唯一抗中保台的候選人，中國共產黨最討厭的人，因為民進黨是台灣唯一阻礙中國武統台灣的政黨，只要民進黨執政，美，歐，韓，日，台就能制衡中國
@user-qt5ux2jf7l,2023-12-30T11:54:43Z,2,●台灣疾情因中央與地方配合守護500 多天. 但因柯文哲萬華茶室毫無管制. 無實名制.讓疾情擴散至全國. 北農疾情不疫調不隔離. 讓疫情擴散至北部各大巿場. 因不聽中央指揮. 到疫情嚴重才由王必勝出面指揮處理. 全台苗粟. 桃園. 高雄. 屏東. 一發生疫情馬上由專業王必勝處理. 都在一個星期左右控制住. 唯有台北市及新北市不聽中央指揮. 但最後也是中央疫情指揮中心處理才控制疫情. 二年來死亡人數最多就是新北. 台北市. 奇怪兩位市皆不必負責. 柯P八年都不談談五大弊案. 五大弊案. 北農如何玩弄吳音寜. 八年為什麼民調總是排名最後一位. 你怎麼不說一說高虹安事件.
@user-ky3pg2rx1w,2023-12-30T11:54:19Z,2,客家人很小氣的，做事尾尾縮縮，專吃老人年金不能再相信柯
@g8vul3x8e04,2023-12-30T11:53:59Z,2,侯境外勢力指的是美國吧
@g8vul3x8e04,2023-12-30T11:52:30Z,1,中國時報真棒啊
@user-hp1lt5vc5u,2023-12-30T11:51:20Z,0,草尼瑪 侯友宜你校史我了  我憂鬱症都好了
@user-sh9zs3lt9i,2023-12-30T11:50:50Z,1,從一個沒誠實的落跑市長，愛財愛官又嘴秋的言論，只能說下架資源回收場吧！
@SASAKIKO,2023-12-30T11:50:08Z,5,我这个大陆人听着这个违建，觉得太搞笑了，台湾人太没良心了。违建个这么破的房子干嘛？要违建也得有利可图呀，像柯候那样可以收租的才值呀。感觉国民党比我们大陆的共产档还渣😊
@smjau,2023-12-30T11:50:02Z,4,炒地P
@user-ll7ge4yp9f,2023-12-30T11:49:42Z,0,棄藍綠保台灣
@Funday8135,2023-12-30T11:49:04Z,7,為什麼只有賴清德在回答問題，侯柯在講東講西講不出一個答案⋯不要蹭賴清德好嗎
@user-ky3pg2rx1w,2023-12-30T11:44:50Z,2,兩黨只出一隻嘴，苦民所苦，好政府就應該每年要發急難救助金，才實際，92共識阿公，阿嬤，跟本聽不懂
@user-fp6im2ww2q,2023-12-30T11:44:44Z,12,要走上國際，一定要選賴清德，這樣才可以把台灣產品銷售全世界，這樣才可以讓台灣愈來愈進步
@eternalize1,2023-12-30T11:42:56Z,26,"賴確實是裡面每一次論述都講得最完整的，回答問題都很到位。奇怪藍白媒體平常一起聯手打賴，政見會和辯論會又變互咬了?!

本來還想說辯論會一場太少，但看完這唯一的一場後，反而覺得如果是這種水平的話，一場就差不多了🙄

媒體提問的部分，意識形態的問題實在太多了，每次選舉都在講這些老掉牙的問題......不是說這不重要，只是比例實在太高了!!!!!三個候選人的外交政策目前看來差異也不大啊......真的想聽他們多講些內政的問題，勞權環保交通長照治安教育少子化高物價等等，這些才更貼近普羅大眾的生活啊~~~~不希望每次選舉都在討論很空泛的議題，生活已經被壓得喘不過氣來了一般人還有多少心思去關心兩岸外交呢?!除了統獨吵點別的好嗎😮‍💨

=="
@user-wp8eg8ou5y,2023-12-30T11:42:40Z,6,支持柯文哲🎉
@jwj6438,2023-12-30T11:42:05Z,20,柯文哲：兩岸問題不是外交問題。那是內政嗎？柯文哲承認一中嗎？
@kay660205,2023-12-30T11:41:16Z,12,猴市長會踏上韓導的後路，落選罷免🎉
@user-tq4ex9zj7w,2023-12-30T11:41:09Z,3,柯文哲執政八年做了甚麼? 社宅幾戶? 財政紀律? 貪汙官員起訴多少? 弊案解決了嗎? 留下一堆爛帳。很會說，不會做，國際公認說謊者，所批評的都無實質根據，單一切面，只會亂潑糞。所有包牌式的政策，只為爭取選票，做不到就是做不到。用人唯才? 是啦! 像高虹安及牛鬼蛇神之類的甚至紅統派的通通都是人才。
@NBrob,2023-12-30T11:41:01Z,15,那些稱讚柯文哲的，可以幫我找到，柯文哲回應特農地上變停車場是怎麼回應嗎
@user-xz8yh7jr6j,2023-12-30T11:39:35Z,1,新潮流把錢還出來
@user-vf2mb6cf5l,2023-12-30T11:39:12Z,7,柯好意思說黑箱
@user-wu6fi2hb2f,2023-12-30T11:39:11Z,2,柯要竞选医院院长么？
@user-bi8jb7rs9n,2023-12-30T11:37:27Z,15,哈，施政滿意度永遠最後一名，還說施政
@user-vf2mb6cf5l,2023-12-30T11:36:29Z,10,炒地p最沒品又低俗
@afachang6524,2023-12-30T11:35:46Z,7,柯當醫生時態度超差
@henrry951388,2023-12-30T11:35:42Z,4,"娶到有錢當太太，有安家費，有幾個警察有？
檳榔炒地皮！不能蓋醫院，蓋停車場！"
@user-vq1wg1mw7w,2023-12-30T11:35:37Z,13,賴說的好加油。
@kay660205,2023-12-30T11:35:29Z,2,老猴，下去啦
@chongleechua6000,2023-12-30T11:34:59Z,38,Just imagine President Hou giving speeches in the international stage.😂😂😂
@kaim302,2023-12-30T11:33:38Z,2,侯侯做事講話沒字幕有聽沒懂。
@user-ds3xb4wn7m,2023-12-30T11:33:31Z,2,老柯老是嘆氣的言論不能成就台灣的好😢
@user-vf2mb6cf5l,2023-12-30T11:32:44Z,1,替侯感到尷尬啊～～
@user-tq4ex9zj7w,2023-12-30T11:32:29Z,20,侯友宜到底是在說甚麼? 像幼稚園在無理吵鬧一樣
@kay660205,2023-12-30T11:32:15Z,12,原來是被新潮流看破手腳，難怪那麽恨😂
@user-ds3xb4wn7m,2023-12-30T11:31:05Z,16,有智慧的領導者是一個超未來的人賴先生有智慧可成就好的台灣
@SASAKIKO,2023-12-30T11:29:45Z,1,候是掩耳盗铃吗？中华民国宪法太搞笑了吧？大陆是你的一部分？认清现实，赶紧修宪，各过各的，互不干涉才是正道。
@kay660205,2023-12-30T11:29:10Z,4,柯一直咳，一直說謊😂😂
@LimPehYujiItadori,2023-12-30T11:28:38Z,42,藍白的這種詭辯，英文叫 pulling wool over the eyes. 其實，侯柯提倡的還不是讓台灣變成香港。這個前提是他們認為可以相信中共對人民的承諾，但是，承諾有沒有兌現，港人已經示範的很好了，而且只能一次。總而言之，賴蕭配才是真正有國格的。
@Omifaresehe,2023-12-30T11:28:00Z,1,奇怪，明明2015國民黨打蔡英文炒地時柯受訪就說過他覺得蔡英文的地應該是她爸買的、她可能不知道，就像自己在新竹也有地、也是爸爸買的一樣——新聞跟影片現在網上都還找得到，照講就好了，哭什麼？
@user-cj6rt9rk9b,2023-12-30T11:27:38Z,6,柯比侯狡滑，此人應該是典型文痞小人！（交朋友都要注意的人）。
@kay660205,2023-12-30T11:26:04Z,4,咳到時間到😂
@kay660205,2023-12-30T11:25:46Z,5,新潮流是打破你家什麽甕嗎😂咳咳咳咳
@user-qc8ix3br4f,2023-12-30T11:25:12Z,1,聽猴阿斗柯謊精說真的讓人氣憤吐血❗️
@user-im8lu5pe1y,2023-12-30T11:23:21Z,1,加油加油
@kay660205,2023-12-30T11:22:30Z,0,親人攏嘎“騎”蕊，猴阿，這是什麼意思😅
@user-vf2mb6cf5l,2023-12-30T11:21:58Z,24,天佑台灣！3票全部投民進黨
@user-ox3gy4xc5x,2023-12-30T11:21:38Z,8,程度高低立即看的出來，賴副不拿手板講話自如，候友宜的表情很像陳進與。
@user-vq1wg1mw7w,2023-12-30T11:21:37Z,1,我發出的話說不完就是要國際觀更何況台灣的問題不是嗎？謝謝大家感恩大家
@user-vf2mb6cf5l,2023-12-30T11:21:00Z,9,唯一支持賴蕭配！🎉🎉🎉
@kay660205,2023-12-30T11:19:54Z,1,侯要拿回黨產哦，夭壽啊
@kay660205,2023-12-30T11:19:29Z,0,黨產還想討阿
@xinfan0926,2023-12-30T11:19:19Z,42,侯不打柯 處處針對賴
@user-vq1wg1mw7w,2023-12-30T11:19:09Z,5,言論是自由選對的人做對的事。也是老百姓心聲
@user-zl6vd9fm5q,2023-12-30T11:18:39Z,12,說個笑話: 蔡英文是有史以來最會還債的總統，8年還9000多億，結果特別預算2兆不算預算，哈哈哈~~~
@user-xz8yh7jr6j,2023-12-30T11:17:38Z,5,台灣的選擇柯文哲，善良的人選，清廉不貪污就值得投他
@user-eo9mm8go4o,2023-12-30T11:17:13Z,0,支持國民黨牛鬼蛇神團結，打造新台灣政治運動！😂😂😂😂
@youkosasaki3530,2023-12-30T11:17:12Z,5,"這是辯論大會嗎？
聽候跟柯的辯論好像是胡說八道辯論大會"
@user-vq1wg1mw7w,2023-12-30T11:17:05Z,2,我之前非常相信國民黨的現在呢？請問候不要自私而自利，人民看在眼，也看在眼裡的。
@user-qq6js3ri3e,2023-12-30T11:16:51Z,10,討厭柯P，只會人身攻擊
@axlmmx,2023-12-30T11:16:09Z,1,猴說的打死及警察也沒事的那個人....是蕭登標嗎？
@user-qw5lc6gv1s,2023-12-30T11:15:58Z,2,"有本事說出來等你當總統在講 不要再騙啦 你是怎樣當市長 不是騙出來的 候市長是合法可是他很厲害喔 103 房 只有一間比較大的卡上稅金繳稅只有一間…房子 房租又貴 可憐學生的媽媽 為了要教育小孩真是可憐  候市長做生意可以啦做總統還是不要當總統
台灣人不接受"
@user-dw1xu5uh2i,2023-12-30T11:15:57Z,20,這是一場 正義與邪惡 之戰 ！
@user-vq1wg1mw7w,2023-12-30T11:14:08Z,25,賴加油為台灣
@kay660205,2023-12-30T11:14:02Z,0,兩岸欸發😂😂
@user-vq1wg1mw7w,2023-12-30T11:13:22Z,12,賴蕭支持您
@youkosasaki3530,2023-12-30T11:13:03Z,6,"候為什麼要胡說八道
做個政治家要說誠實話＇要不然當了說總統的話會把國家丟了大臉
柯說別人胡說可不知自己是胡說專家真會笑死人"
@user-vq1wg1mw7w,2023-12-30T11:12:37Z,2,說的好
@kay660205,2023-12-30T11:12:36Z,5,重症權威，快去當醫生阿😂
@hsiung586,2023-12-30T11:12:33Z,9,🤣🤣🤣🤣🤣🤣侯友宜直接放空柯文哲👍👍
@user-vq1wg1mw7w,2023-12-30T11:12:17Z,2,人與人國與回更何況交流國際上外交關係為經濟也是為台灣人
@henrry951388,2023-12-30T11:11:22Z,4,猴阿斗！市長當假的！有種100門牌吨房稅別改！
@user-cj6rt9rk9b,2023-12-30T11:11:11Z,9,對土地問題柯知道很難過關，他即進行表演想推遲時間過關，很狡詐滑頭！典型政客嘴臉！
@user-rn4ll7td2m,2023-12-30T11:11:07Z,8,柯文哲，侯友宜請問你們憑什麼戴中華民國國旗，請問你現在有啥資格戴國旗，你能配戴你們黨徽沒人會說話，但是你配戴國旗就是不對的，把國旗當作什麼，請你們兩個人尊重一下國旗，
@user-vq1wg1mw7w,2023-12-30T11:10:46Z,7,賴先生說的非棒加油努力為台灣本島人民也是美麗愛台灣不是嗎
@user-jv3in4vy8h,2023-12-30T11:10:29Z,6,猴你涼卡好，ㄅㄆㄇ都不會，A年輕人錢最有力，炒地皮第一名
@shyeh63,2023-12-30T11:10:01Z,4,第一階段柯文哲社宅就又在亂講了
@user-vq1wg1mw7w,2023-12-30T11:08:54Z,0,何謂民主國際上也認同
@kay660205,2023-12-30T11:08:32Z,4,鳳山三重都有運動中心🎉選賴蕭🎉讚！
@kaisultian2677,2023-12-30T11:08:12Z,5,請侯候不要一直講閩南語，根本聽不懂
@user-vq1wg1mw7w,2023-12-30T11:08:06Z,0,不要說人爸不對我也知道的道跟理不是嗎
@a0980716326,2023-12-30T11:07:49Z,3,媒體問房子地的問題，賴清德沒回答阿？？？😅
@user-qc8ix3br4f,2023-12-30T11:07:39Z,6,候阿斗真的是低俗
@user-zl6vd9fm5q,2023-12-30T11:07:14Z,4,"這裡的同溫層真""暖"""
@wylsonchung,2023-12-30T11:07:01Z,17,侯在這麼重要的場合，還講閩南話，讓我這個不懂閩南話的一頭霧水，侯市長您的國語不行嗎？全世界關心台灣的人都在看，您吃虧了！
@user-vq1wg1mw7w,2023-12-30T11:06:54Z,0,選出的總統老百姓退而不說也可罷免的
@kay660205,2023-12-30T11:05:50Z,0,溫仔進是誰😂
@user-vq1wg1mw7w,2023-12-30T11:04:58Z,0,台灣選總統對立，國際上面面觀跟交流合作走向世界才是人所面，我是小小老百姓而已也，選出選出走向才是和平的台積台的科技不是吗？
@zuko8899,2023-12-30T11:03:45Z,4,老柯也是謊話連篇
@kay660205,2023-12-30T11:02:44Z,0,嘖嘖嘖，好髒
@zuko8899,2023-12-30T11:02:02Z,11,老猴還在打礦工工寮？真無奈難怪民調愈低
@user-vq1wg1mw7w,2023-12-30T11:00:35Z,0,互不/用數就可以說這裡的數
@user-vq1wg1mw7w,2023-12-30T10:59:30Z,2,是台灣不是中國
@user-vq1wg1mw7w,2023-12-30T10:58:46Z,1,是的點點點人民看在眼裏的
@davidwong9334,2023-12-30T10:57:58Z,2,俣的水平太差了，此人成为总统台湾完矣
@user-vq1wg1mw7w,2023-12-30T10:56:56Z,2,就如同國民觉民眾觉不如選對人做對的事為台灣才真不是嗎
@cody6915,2023-12-30T10:56:03Z,2,柯：所得稅要窮人課的多??? 😱😱😱
@user-vq1wg1mw7w,2023-12-30T10:54:46Z,3,可以想一想您候國政在那呢？
@user-vq1wg1mw7w,2023-12-30T10:53:57Z,0,🎉
@user-vq1wg1mw7w,2023-12-30T10:53:36Z,1,才知民主國際的觀念理念
@danielong2403,2023-12-30T10:53:31Z,1,咳蚊折就只会油腔滑调
@alain1128,2023-12-30T10:53:15Z,0,賴皮活在平時時空阿
@user-vq1wg1mw7w,2023-12-30T10:52:48Z,2,老百姓的心跟聲音
@kennethlee6566,2023-12-30T10:51:54Z,2,中選會下屆必須嚴格執行：不發言的候選人與主持人的麥克風要關閉。否則，像柯P做總結的時候，一直有他人清喉嚨的雜音伴隨，很干擾聆聽。
@user-vq1wg1mw7w,2023-12-30T10:51:51Z,2,猴市長自己做事情不要說一套觀點！多點了，夠了吧
@user-vb1mz5cy9k,2023-12-30T10:48:55Z,8,猴柯先打賴老家没想到會打到自己，倉天有在看，好好做代誌，一間一的門牌号眞的像柯老說的怪怪的。
@user-en4cl3rq4g,2023-12-30T10:45:17Z,2,侯廢話
@user-rb1gq3vz6e,2023-12-30T10:43:37Z,0,支持 3 號，正直、務實、和平的侯友宜 !
@lindaleng6701,2023-12-30T10:43:06Z,0,"民進黨蕭美琴2002年前一直只有美國籍,沒有中華民國籍,從出生到成年後都不願當中華民國籍人,只願當美國人的蕭美琴證明她更本不愛臺灣,直到2002年30多歲後,因爲了要當臺灣立法委員、當官,才放棄美國籍加入臺灣籍,一個不愛中華民國不愛臺灣只愛官位的蕭美琴有資格選做中華民國的副總統嗎？！"
@TINA10000,2023-12-30T10:41:53Z,9,侯的所謂九二共識的解釋跟習主席講的一個中國（中華人民共和國）完全不同，原來是完全沒有共識。
@gary841208c2,2023-12-30T10:41:31Z,3,"賴跟柯都不錯
但賴後面的那批毒瘤真的拖累他
所以我要投柯"
@davidwong9334,2023-12-30T10:40:22Z,4,真是选柯候台湾变香港，
@user-oz9ho2pj8t,2023-12-30T10:40:21Z,6,侯友宜到底在講三小😂
@storeyachiyo3875,2023-12-30T10:39:40Z,2,課稅要多課窮人？我沒有聽錯？
@davidwong9334,2023-12-30T10:38:33Z,1,柯候好像对国际形势一窍不通。现在是什么情况？他们真的不知道吗🤷‍♂️用以前的经验用于现在。脑子进水了！
@lukeliu5765,2023-12-30T10:37:41Z,1,民进党谎话连篇还有人选，台湾民主真的让人暖心
@Ice_goldcc,2023-12-30T10:35:14Z,1,問你憲法，給我講那些有的沒的，沒憲法哪來的今天？小綠真讓人失望
@user-uf4iw5xf5z,2023-12-30T10:34:50Z,2,猴子跟炒地P兩個互相合作攻擊賴，感覺非常明顯
@user-hc8jg5yc7w,2023-12-30T10:34:33Z,4,你當台北市長都是全省吊車尾市長賴清德當市長是第一名的不要睜眼說瞎話
@user-qq6js3ri3e,2023-12-30T10:34:08Z,11,討厭只會罵人不提政見的藍白2漢廢言
@FDT-rh3wj,2023-12-30T10:34:01Z,25,"侯要被棄保了
看得出來本來幕僚給他準備的策略是友柯 想要吸取柯的選票
但是他講太爛了... 會反過來被棄保掉"
@user-jp6ti1px2l,2023-12-30T10:31:43Z,4,こんにちはありがと😆💕✨支持賴清德總統2024高票當選!
@Ice_goldcc,2023-12-30T10:31:32Z,1,謝謝現在的房價制度我買的10間大漲，豪爽的現行政策，開心，我要持續讓年輕人買不起
@aban239,2023-12-30T10:30:48Z,3,唯一支持賴清德，美德贏台灣，台灣贏得美♡
@amberhsieh0,2023-12-30T10:30:31Z,69,為了要聽政見，要忍受好多的負能量😂
@user-xi9dq9fo2g,2023-12-30T10:30:06Z,18,侯又宜你因該回去當警察比較適合
@86742p,2023-12-30T10:29:02Z,7,哇噻！侯居然有臉提居住正義、房價高漲？還敢叫別人認錯反省。太噁了
@Ice_goldcc,2023-12-30T10:28:00Z,0,3例真厲害，不愧是綠梅
@kevinlin2545,2023-12-30T10:27:30Z,12,阿猴，疫情一開始就喊封城，造成人民恐慌， 你還有臉談防疫？
@Ice_goldcc,2023-12-30T10:27:21Z,1,賴在跳什麼針，92、斷交都是侯說的，你在喊什麼科啦
@user-tq4ex9zj7w,2023-12-30T10:25:49Z,36,賴清德是最有政治資歷、領導力、有國家願景的候選人
@user-uf4iw5xf5z,2023-12-30T10:25:46Z,72,猴一直被打臉好好笑喔😂😂
@amberhsieh0,2023-12-30T10:23:52Z,10,嘴炮王常常讓我想起倩女幽魂的普渡慈航⋯⋯這場選舉真的是考驗大家的智商稅，要為自己的選擇付出龐大的代價
@user-yk1zq9cm2x,2023-12-30T10:23:34Z,18,"柯：我又沒貪污為啥要捐款。
那捐的120萬是???😂😂😂"
@user-rq9wb6ki4k,2023-12-30T10:23:27Z,3,"看完很確定了，就是要投柯文哲
其他兩個是來亂的嗎？"
@davidwong9334,2023-12-30T10:22:24Z,3,老柯真好玩，只说概念，只说口号，不知所云，一点理念都没有，台湾人要选他真是瞎了眼。
@user-vp3sl2rf8f,2023-12-30T10:22:20Z,0,"這種總統級選舉
腦中要有物
真心建議 
別讀草稿"
@user-hc8jg5yc7w,2023-12-30T10:21:19Z,9,作醫生照顧病人是應該的不分藍緣但是不宜說謊話
@user-bi8jb7rs9n,2023-12-30T10:21:01Z,12,"恩恩呢？你好意思說啊,,侯先生"
@user-dd1ur4th9f,2023-12-30T10:19:58Z,2,一小時那邊記者提問洩密話題時賴副怎沒提馬文君潛艦洩密的事，這是很嚴重的問題
@1988kennyrogers,2023-12-30T10:17:32Z,14,講到新竹農地大祕寶就哭的淅瀝嘩啦，有沒有人去新竹老家直播打卡，問他爸爸是不是真的他叫來兒買的，如果有人去新竹違建那邊直播跟打卡就好了，讓來兒哭的更大聲
@amberhsieh0,2023-12-30T10:17:30Z,46,侯講話好low，真不敢想像他如何處理國政或是國際事務😅
@touchlin8933,2023-12-30T10:17:16Z,2,我們家對台獨的解釋失望了…
@kay660205,2023-12-30T10:17:06Z,1,中國時報就是紅媒，問那洨問題
@user-cj6rt9rk9b,2023-12-30T10:17:03Z,81,只要有一點知識水平的人，都會馬上作出判定，賴是可信任之人，其它二位總統是德不配位，不是掌管國家之才！
@chuacharlotte,2023-12-30T10:16:00Z,23,听柯和侯讲话会听到睡觉😴😴😴😴😴
@kay660205,2023-12-30T10:14:51Z,5,免頭期款，白吃
@user-en4cl3rq4g,2023-12-30T10:14:46Z,6,侯到底在講什麼
@user-hc8sr5lo8y,2023-12-30T10:12:21Z,95,只有賴副是知道感恩、不斷反省、勇於改革。有理想、有藍圖、有路線、有能力而且不謀私利的候選人。
@user-mi4fu8er6r,2023-12-30T10:12:20Z,3,柯文哲加油！！！
@kay660205,2023-12-30T10:12:16Z,12,老猴，你門牌可以改成一個嗎？？
@changpowen4970,2023-12-30T10:11:39Z,3,老人家真好騙，真的為支持而支持，賴皮從頭到尾問A答B，林智堅、社宅、貿易協定、賴皮寮直接避答，整場什麼都沒講，就連三立給的問題也可以問A答B，這樣的人也投的下去？
@kay660205,2023-12-30T10:11:38Z,19,柯的態度真的很差
@user-ow5xh8zz8n,2023-12-30T10:10:59Z,47,看完堅持選三票民進黨，
@kay660205,2023-12-30T10:10:35Z,12,柯：所得稅要窮人課的多？？😢
@user-qw5lc6gv1s,2023-12-30T10:09:59Z,14,唯一支2號賴清德 美德台灣
@kay660205,2023-12-30T10:09:57Z,11,柯地主
@Selena-hn1sf,2023-12-30T10:09:46Z,34,候友宜避而不答反滲透法，因為他最清楚國民黨投敵的太多了。
@thlo8142,2023-12-30T10:09:45Z,8,藍白想贏，做夢
@kay660205,2023-12-30T10:09:43Z,3,柯萊兒
@user-hc8jg5yc7w,2023-12-30T10:09:41Z,12,你說你會清廉執正是否也要教大家全家炒地皮
@luckbeakingboy,2023-12-30T10:06:41Z,3,吳乃仁 趙天驎 是我聽不懂這賴的回答？？？？有沒有人可以幫我回答謝謝
@TNNewsMedia4real,2023-12-30T10:06:17Z,1,賴功德 賴空德 賴皮德
@user-yj2co7np1r,2023-12-30T10:05:12Z,28,投賴清德，表現明顯好過其他兩位。
@keandyc9191,2023-12-30T10:04:53Z,7,侯講哪國語言啊？完全不標準
@user-vq1wg1mw7w,2023-12-30T10:03:45Z,36,台灣向前走才是美有德
@hongfongcheat9703,2023-12-30T10:03:13Z,14,"柯p, 还在骗"
@user-vq1wg1mw7w,2023-12-30T10:03:05Z,4,不要退步了
@user-vq1wg1mw7w,2023-12-30T10:02:29Z,26,台灣走向世界了
@user-vq1wg1mw7w,2023-12-30T10:01:47Z,9,想說罷您候也行
@user-mj6gr5bw3m,2023-12-30T10:01:46Z,22,候候做事，看你是不用選了恩恩案，你爸好油，光電88槍案，每件都跟你們有關係
@user-vq1wg1mw7w,2023-12-30T09:59:14Z,0,行行好
@user-vq1wg1mw7w,2023-12-30T09:59:03Z,1,現在講的您候沒處理好家施事能说國的吗
@Yupei-ie7mi,2023-12-30T09:57:59Z,1,網媒林姓記者涉嫌接受「中共褔建省委員會」指示和自稱民調專家的蘇姓男子合作，製作高達8次總統大選假民調，包括侯康配33.22%，超車賴蕭配32.0%等，並透過指傳媒、元丰傳媒及藍雀新傳媒網站發布，實際卻毫無電訪，檢方今依違反反滲透法、總統副總統選舉罷免法將林聲押獲准。
@user-vq1wg1mw7w,2023-12-30T09:57:52Z,1,我請問各位參選人民 主的國家能想香港吗
@user-pi5vr8nw8t,2023-12-30T09:57:40Z,1,台灣是個主權獨立的國家，當然主張台灣獨立，難道自由民主的台灣，希望與專制極權的馬列主義共產中國統一，台灣人民你願意嗎？中華民國1949年被中華人民共和國推翻已經滅亡，1971年聯合國驅逐中華民國代表權，由中華人民共和國取代中華民國席位，國際上不承認中華民國，中國國民黨不僅丟掉了中國大陸，更丟掉了聯合國席位，中國國民黨如何向台灣人民解釋？面對國際現實，確保獨立自主的台灣，中華民國幽靈神主牌，才有供奉餘地。否則將成為中國各朝代更替歷史的名詞罷了。談什麼九二共識一中各表，維護中華民國憲法，兩岸一家親，根本是國際的神話與笑話。反對台獨，就是走向統一，徹底消滅中華民國，台灣將淪為今日的香港。台灣人民該覺醒了。2024的總統大選選錯人就是台灣最後一次的民主選舉。
@storeyachiyo3875,2023-12-30T09:55:24Z,56,為什麼威廉賴不看稿？因為所有的計畫，數字都在他的腦袋裡。他已經都準備好了。
@user-vq1wg1mw7w,2023-12-30T09:55:10Z,7,又 點點 點 人民也看在眼裡
@user-yb8nk8hz3h,2023-12-30T09:54:50Z,34,2號美德贏台灣，顧台灣，三票民進黨
@user-cc8mr8cl1c,2023-12-30T09:54:32Z,29,"柯文哲很會咳欸，佩服佩服。直接咳掉2、30秒，真的不是一般人都可以做到。

歡迎大家推薦枇杷膏還是止咳的食品給他吧。"
@jameshuang1537,2023-12-30T09:53:29Z,0,国民党只有这样的人吗？中华民国不必存在
@CSJHUANG,2023-12-30T09:53:10Z,3,年輕人啊，台大醫院和醫界，人人都知道柯的嘴壞心黑，整天搞內部鬥爭，壞的都是別人的錯，好的都是柯的英明，你們自己去問問，就知道柯顛倒是非第一名。
@user-vq1wg1mw7w,2023-12-30T09:53:03Z,1,請問候事長
@user-vq1wg1mw7w,2023-12-30T09:52:37Z,0,有面人民心裡話嗎
@user-vz1tw8ij8l,2023-12-30T09:52:32Z,2,台獨金孫 講一堆 8年你怎麼不做
@user-vq1wg1mw7w,2023-12-30T09:52:00Z,4,說一套又一套候
@user-tg9qr9uo1w,2023-12-30T09:51:49Z,32,加油二號賴清德加油
@jcbl9546,2023-12-30T09:51:48Z,26,侯市長是真土包 官方辯論還不講國語
@user-vq1wg1mw7w,2023-12-30T09:51:21Z,0,不要現在的说的反對一因二至
@user-vq1wg1mw7w,2023-12-30T09:50:30Z,0,請不要.參加為選不的人有所不為
@user-vq1wg1mw7w,2023-12-30T09:49:24Z,1,講台的政治理念說不來又做不到呢?
@user-vq1wg1mw7w,2023-12-30T09:48:13Z,0,面對不要c豆看不下去面對台涼人民心中話
@joewu991,2023-12-30T09:47:34Z,1,講三小，侯小三
@limingchen7322,2023-12-30T09:47:15Z,3,"賴副總統真的好紮實
習近平絕不是他的對手
台灣人的驕傲👍"
@user-vq1wg1mw7w,2023-12-30T09:46:16Z,5,民主台灣民意看在眼裡更加心中有一天
@chrishanote,2023-12-30T09:46:09Z,9,"柯說要改善貧富差距
第一所得稅要窮人課得多，這是為何？？不是很懂為何"
@CSJHUANG,2023-12-30T09:46:01Z,2,邦交國斷交，是因為中國大撒幣，台灣每天被共機共艦騷擾，是中國發動的，猴子怎麼會怪小英的外交路線呢？
@lc8830,2023-12-30T09:44:56Z,34,"請問侯友宜, 副總統能干政嗎? 否則怎麼要賴副去干涉高端爭議? 有問題就提告, 別逞口舌之爭."
@kevin3326911,2023-12-30T09:42:47Z,14,咳文哲狂咳30秒，咳學理性務實？
@cherrychen1373,2023-12-30T09:42:46Z,20,下架柯文哲，最會分化台灣的就是他，還在講當醫生，最愛錢最愛財團就是柯，真丟臉
@user-vq1wg1mw7w,2023-12-30T09:42:42Z,22,支持您賴蕭共創未來的已民民
@user-yn2xw1ww6m,2023-12-30T09:42:04Z,1,柯文哲你怎麼跟中國平行呢？習近平跟本就看不起你，只有耍嘴皮子的工能。
@amberhsieh0,2023-12-30T09:42:04Z,21,務實的人講真話，卻對上了嘴炮王東扯西扯繞著話題外扯到時間結束😂
@user-bt8fg7nt6m,2023-12-30T09:41:28Z,1,侯友宜打哀兵政策，避談其大群館，剝削學生及家長
@momoyoung,2023-12-30T09:39:59Z,3,結論是: 最具有總統格局宏觀的人選是-柯文哲    唯一沒有第2
@user-wc5qs3zg7m,2023-12-30T09:39:57Z,65,侯友宜，如果疫情期間關心新北市民，怎麼會有恩恩案？
@user-mt6qp7ww4u,2023-12-30T09:39:49Z,17,我怎麼聽到柯導說所得稅要窮人收的高？
@user-sv4rx2ju6s,2023-12-30T09:39:06Z,12,🐒帶眼鏡也是🐒不會比較有遠觀啦
